,name,gender,is_buy,amount,platform,sighup_days,history_times,history_amount,last_buy_date,today_search_times,last_day_search_times,sigh_up_days_last_week,last_buy_date_to_now,city,province
2202,祁子睿,male,1,11.9,ios,3,1,87.9,2021/4/25,2,1,6,0,四平,吉林
2203,祁宇轩,male,1,106.9,adr,264,33,1382.7,2020/11/21,3,1,0,155,钦州,广西
2204,祁致远,male,1,47.9,adr,56,14,1734.6,2021/3/6,2,1,0,50,镇江,江苏
2205,毛伟,male,1,15.9,adr,63,9,557.1,2021/3/21,3,1,0,35,南宁,广西
2206,毛明,male,1,6.9,adr,36,6,173.4,2021/4/10,2,1,0,15,遂宁,四川
2207,毛军,male,1,140.9,adr,88,44,171.6,2021/3/4,3,2,0,52,唐山,河北
2208,毛子轩,male,1,39.9,ios,4,2,171.8,2021/4/23,2,1,1,2,梅州,广东
2209,毛浩轩,male,1,3.9,ios,35,5,444.5,2021/4/24,2,1,4,1,银川,宁夏
2210,毛皓轩,male,1,3.9,adr,16,4,475.6,2021/4/16,4,3,0,9,阿克苏,新疆
2211,毛子涵,male,1,38.9,adr,11,11,273.9,2021/4/14,1,0,0,11,济源,河南
2212,毛一诺,male,1,15.9,adr,56,7,1245.3,2021/3/17,2,1,0,39,厦门,福建
2213,毛宇航,male,1,255.9,adr,300,60,474,2021/2/2,1,0,0,82,广州,广东
2214,毛昊然,male,1,4.9,adr,12,4,483.6,2021/4/19,2,1,0,6,日照,山东
2215,毛一鸣,male,1,8.9,adr,0,0,0,2021/4/25,3,2,4,0,淮安,江苏
2216,毛子宸,male,1,178.9,adr,32,16,158.4,2021/4/3,2,1,0,22,淮安,江苏
2217,毛子豪,male,1,151.9,adr,216,54,1830.6,2020/9/23,2,1,0,214,天津,天津
2218,毛明轩,male,1,179.9,ios,105,21,1152.9,2021/3/5,2,2,0,51,喀什,新疆
2219,毛致远,male,1,27.9,ios,25,5,959.5,2021/4/7,2,1,0,18,上海,上海
2220,毛俊熙,male,1,12.9,ios,5,1,127.9,2021/4/25,2,1,4,0,安康,陕西
2221,毛天佑,male,1,73.9,adr,63,9,251.1,2021/4/11,2,2,0,14,黔东南,贵州
2222,毛睿,male,1,83.9,adr,168,24,1917.6,2021/3/27,2,1,0,29,赤峰,内蒙古
2223,毛子睿,male,1,8.9,adr,0,0,0,2021/4/25,3,1,4,0,肇庆,广东
2224,毛宇轩,male,1,30.9,ios,12,6,257.4,2021/4/15,2,1,0,10,阜阳,安徽
2225,毛致远,male,1,112.9,adr,24,6,1259.4,2021/4/23,1,1,0,2,营口,辽宁
2226,禹伟,male,1,7.9,ios,15,5,129.5,2021/4/18,1,1,0,7,平凉,甘肃
2227,禹明,male,1,22.9,adr,28,7,454.3,2021/4/25,5,2,1,0,汕尾,广东
2228,禹军,male,1,181.9,adr,32,4,371.6,2021/4/6,2,2,0,19,蚌埠,安徽
2229,禹子轩,male,1,60.9,adr,63,7,3023.3,2021/3/19,2,1,0,37,吉安,江西
2230,禹浩轩,male,1,120.9,ios,65,13,3053.7,2021/3/26,1,0,0,30,阿拉善盟,内蒙古
2231,禹皓轩,male,1,27.9,adr,9,9,1142.1,2021/4/25,1,1,4,0,湛江,广东
2232,禹子涵,male,1,303.9,adr,126,21,1614.9,2021/4/19,2,1,0,6,博尔塔拉,新疆
2233,禹一诺,male,1,11.9,adr,7,1,100.9,2021/4/22,3,1,3,3,西安,陕西
2234,禹宇航,male,1,21.9,ios,66,11,53.9,2021/3/9,1,0,0,47,塔城,新疆
2235,禹昊然,male,1,191.9,adr,16,2,503.8,2021/4/10,1,0,0,15,周口,河南
2236,禹一鸣,male,1,128.9,ios,21,3,71.7,2021/4/10,2,1,0,15,佳木斯,黑龙江
2237,禹子宸,male,1,39.9,adr,4,1,97.9,2021/4/22,3,2,1,3,通辽,内蒙古
2238,禹子豪,male,1,12.9,adr,18,2,243.8,2021/4/23,3,1,1,2,南充,四川
2239,禹明轩,male,1,203.9,ios,18,2,75.8,2021/4/18,2,1,0,7,巴音郭楞,新疆
2240,禹致远,male,1,2.9,ios,16,4,7.6,2021/4/22,1,0,3,3,淮安,江苏
2241,禹俊熙,male,1,109.9,ios,32,8,135.2,2021/4/12,1,1,0,13,徐州,江苏
2242,禹天佑,male,1,260.9,adr,712,89,7111.1,2020/9/22,2,1,0,215,新乡,河南
2243,禹睿,male,1,22.9,adr,16,4,611.6,2021/4/15,1,0,0,10,延安,陕西
2244,禹子睿,male,1,66.9,ios,144,16,1566.4,2021/1/14,1,0,0,101,泰州,江苏
2245,禹宇轩,male,1,66.9,adr,84,12,790.8,2021/3/18,2,1,0,38,平凉,甘肃
2246,禹致远,male,1,23.9,adr,15,5,164.5,2021/4/23,2,1,1,2,哈密,新疆
2247,狄伟,male,1,16.9,adr,25,5,34.5,2021/4/1,1,0,0,24,上海,上海
2248,狄明,male,1,112.9,adr,54,18,1348.2,2021/3/10,2,1,0,46,宝鸡,陕西
2249,狄军,male,1,104.9,ios,288,36,284.4,2020/10/21,1,1,0,186,随州,湖北
2250,狄子轩,male,1,81.9,adr,35,5,104.5,2021/4/1,3,1,0,24,上海,上海
2251,狄浩轩,male,1,125.9,adr,207,23,618.7,2020/12/9,2,2,0,137,厦门,福建
2252,狄皓轩,male,1,116.9,ios,76,19,492.1,2021/3/1,2,0,0,55,德阳,四川
2253,狄子涵,male,1,132.9,adr,220,44,2679.6,2020/12/23,2,1,0,123,日照,山东
2254,狄一诺,male,1,16.9,adr,49,7,41.3,2021/3/17,1,0,0,39,杭州,浙江
2255,狄宇航,male,1,90.9,adr,120,20,1658,2021/2/24,2,1,0,60,保定,河北
2256,狄昊然,male,1,303.9,ios,140,28,837.2,2021/3/24,2,1,0,32,广州,广东
2257,狄一鸣,male,1,124.9,adr,20,5,169.5,2021/4/20,1,0,1,5,上海,上海
2258,狄子宸,male,1,24.9,adr,16,4,215.6,2021/4/12,1,0,0,13,成都,四川
2259,狄子豪,male,1,44.9,adr,45,5,439.5,2021/4/1,2,2,0,24,淮北,安徽
2260,狄明轩,male,1,89.9,adr,120,20,4998,2021/1/13,1,0,0,102,黄冈,湖北
2261,狄致远,male,1,14.9,ios,15,5,234.5,2021/4/21,1,1,1,4,日喀则,西藏
2262,狄俊熙,male,1,72.9,adr,12,2,147.8,2021/4/18,2,1,0,7,包头,内蒙古
2263,狄天佑,male,1,60.9,ios,112,14,964.6,2021/2/7,2,1,0,77,宁波,浙江
2264,狄睿,male,1,1.9,ios,24,4,835.6,2021/4/22,2,1,1,3,延安,陕西
2265,狄子睿,male,1,63.9,adr,128,16,926.4,2021/4/4,1,0,0,21,周口,河南
2266,狄宇轩,male,1,80.9,ios,15,5,334.5,2021/4/17,3,1,0,8,上海,上海
2267,狄致远,male,1,96.9,adr,40,5,554.5,2021/4/2,2,2,0,23,青岛,山东
2268,米伟,male,1,27.9,ios,13,13,895.7,2021/4/19,3,2,0,6,岳阳,湖南
2269,米明,male,1,41.9,ios,34,17,2888.3,2021/4/17,3,1,0,8,天津,天津
2270,米军,male,1,317.9,adr,74,74,1102.6,2021/4/8,2,1,0,17,聊城,山东
2271,米子轩,male,1,121.9,ios,3,1,9.9,2021/4/23,2,1,3,2,凉山,四川
2272,米浩轩,male,1,16.9,ios,36,4,475.6,2021/3/27,3,1,0,29,清远,广东
2273,米皓轩,male,1,16.9,adr,4,2,177.8,2021/4/23,3,1,1,2,定西,甘肃
2274,米子涵,male,1,48.9,adr,72,8,663.2,2021/3/31,3,2,0,25,广州,广东
2275,米一诺,male,1,375.9,adr,423,47,1499.3,2020/12/31,2,1,0,115,湘潭,湖南
2276,米宇航,male,1,179.9,adr,333,37,3326.3,2020/8/7,2,2,0,261,上海,上海
2277,米昊然,male,1,27.9,adr,9,1,27.9,2021/4/21,1,1,2,4,株洲,湖南
2278,米一鸣,male,1,23.9,adr,11,11,471.9,2021/4/24,3,1,5,1,衡阳,湖南
2279,米子宸,male,1,385.9,adr,414,46,3951.4,2021/3/18,1,1,0,38,益阳,湖南
2280,米子豪,male,1,61.9,adr,102,17,933.3,2021/2/12,3,2,0,72,莆田,福建
2281,米明轩,male,1,19.9,ios,6,3,179.7,2021/4/24,3,1,1,1,昆明,云南
2282,米致远,male,1,26.9,adr,72,8,15.2,2021/3/30,1,1,0,26,商洛,陕西
2283,米俊熙,male,1,109.9,adr,16,4,1219.6,2021/4/10,2,1,0,15,乌兰察布,内蒙古
2284,米天佑,male,1,67.9,adr,36,12,466.8,2021/3/29,2,1,0,27,和田,新疆
2285,米睿,male,1,24.9,adr,4,2,361.8,2021/4/22,1,1,0,3,恩施,湖北
2286,米子睿,male,1,22.9,adr,4,1,188.9,2021/4/21,2,1,1,4,杭州,浙江
2287,米宇轩,male,1,148.9,adr,21,3,71.7,2021/4/14,1,1,0,11,茂名,广东
2288,米致远,male,1,127.9,adr,230,46,5883.4,2020/11/28,2,1,0,148,商丘,河南
2289,贝伟,male,1,13.9,adr,6,2,119.8,2021/4/20,1,1,1,5,龙岩,福建
2290,贝明,male,1,32.9,adr,45,5,379.5,2021/3/21,5,3,0,35,青岛,山东
2291,贝军,male,1,67.9,adr,18,9,242.1,2021/4/23,2,1,2,2,许昌,河南
2292,贝子轩,male,1,557.9,adr,136,34,4008.6,2020/12/27,1,0,0,119,洛阳,河南
2293,贝浩轩,male,1,59.9,adr,39,13,1909.7,2021/4/13,2,1,0,12,梅州,广东
2294,贝皓轩,male,1,1.9,adr,4,1,108.9,2021/4/25,2,2,3,0,铁岭,辽宁
2295,贝子涵,male,1,2.9,adr,10,2,9.8,2021/4/19,4,3,0,6,泸州,四川
2296,贝一诺,male,1,24.9,ios,9,9,224.1,2021/4/24,2,2,4,1,南京,江苏
2297,贝宇航,male,1,126.9,ios,90,30,3327,2021/1/31,2,1,0,84,泸州,四川
2298,贝昊然,male,1,125.9,adr,280,35,486.5,2020/10/31,3,1,0,176,东营,山东
2299,贝一鸣,male,1,208.9,adr,17,17,151.3,2021/4/14,2,1,0,11,庆阳,甘肃
2300,贝子宸,male,1,131.9,ios,175,35,66.5,2021/1/26,2,1,0,89,赤峰,内蒙古
2301,贝子豪,male,1,40.9,adr,50,10,1209,2021/3/24,2,1,0,32,鞍山,辽宁
2302,贝明轩,male,1,163.9,adr,168,24,1653.6,2021/3/26,3,2,0,30,哈尔滨,黑龙江
2303,贝致远,male,1,140.9,ios,384,48,4123.2,2021/4/8,2,1,0,17,普洱,云南
2304,贝俊熙,male,1,5.9,adr,2,2,173.8,2021/4/24,3,2,3,1,武汉,湖北
2305,贝天佑,male,1,116.9,adr,264,33,1382.7,2021/3/24,2,1,0,32,张掖,甘肃
2306,贝睿,male,1,117.9,adr,240,30,897,2020/9/12,2,2,0,225,菏泽,山东
2307,贝子睿,male,1,95.9,adr,48,24,621.6,2021/3/16,2,0,0,40,重庆,重庆
2308,贝宇轩,male,1,106.9,adr,27,9,1727.1,2021/4/15,3,2,0,10,海南,青海
2309,贝致远,male,1,206.9,ios,180,36,3992.4,2021/2/14,1,1,0,70,台州,浙江
2310,明伟,male,1,54.9,ios,88,11,1021.9,2021/4/20,1,0,1,5,汕尾,广东
2311,明明,male,1,1.9,adr,15,3,68.7,2021/4/19,2,0,0,6,,
2312,明军,male,1,59.9,adr,102,17,763.3,2021/2/7,2,1,0,77,邯郸,河北
2313,明子轩,male,1,8.9,adr,10,2,65.8,2021/4/22,4,3,0,3,桂林,广西
2314,明浩轩,male,1,93.9,adr,33,33,6596.7,2021/4/20,3,1,0,5,深圳,广东
2315,明皓轩,male,1,86.9,ios,23,23,158.7,2021/4/24,3,2,4,1,石家庄,河北
2316,明子涵,male,1,282.9,adr,132,22,1977.8,2020/12/22,2,1,0,124,漯河,河南
2317,明一诺,male,1,285.9,ios,168,84,10239.6,2021/2/23,3,1,0,61,邢台,河北
2318,明宇航,male,1,250.9,adr,188,47,3520.3,2020/11/13,1,0,0,163,泸州,四川
2319,明昊然,male,1,99.9,adr,27,9,917.1,2021/4/2,1,0,0,23,安阳,河南
2320,明一鸣,male,1,205.9,adr,24,4,303.6,2021/4/4,2,1,0,21,果洛,青海
2321,明子宸,male,1,43.9,ios,20,4,471.6,2021/4/20,1,0,1,5,哈尔滨,黑龙江
2322,明子豪,male,1,44.9,adr,96,12,550.8,2021/3/17,1,1,0,39,青岛,山东
2323,明明轩,male,1,45.9,adr,72,8,519.2,2021/4/12,3,2,0,13,天津,天津
2324,明致远,male,1,223.9,adr,148,37,2734.3,2021/1/18,3,1,0,97,上海,上海
2325,明俊熙,male,1,52.9,ios,88,11,460.9,2021/3/6,1,0,0,50,黄石,湖北
2326,明天佑,male,1,28.9,adr,25,5,129.5,2021/4/4,1,1,0,21,吴忠,宁夏
2327,明睿,male,1,25.9,ios,18,9,350.1,2021/4/14,2,1,0,11,广州,广东
2328,明子睿,male,1,28.9,adr,64,8,15.2,2021/3/11,4,2,0,45,苏州,江苏
2329,明宇轩,male,1,161.9,adr,12,6,599.4,2021/4/13,2,0,0,12,巴彦淖尔,内蒙古
2330,明致远,male,1,18.9,adr,56,8,71.2,2021/3/17,3,1,0,39,株洲,湖南
2331,臧伟,male,1,69.9,adr,6,2,31.8,2021/4/23,4,3,0,2,丽江,云南
2332,臧明,male,1,40.9,ios,8,2,137.8,2021/4/25,3,1,3,0,兰州,甘肃
2333,臧军,male,1,214.9,ios,15,15,3628.5,2021/4/13,3,3,0,12,遵义,贵州
2334,臧子轩,male,1,10.9,adr,28,4,75.6,2021/4/5,3,2,0,20,雅安,四川
2335,臧浩轩,male,1,59.9,adr,54,18,52.2,2021/3/5,2,1,0,51,江门,广东
2336,臧皓轩,male,1,189.9,ios,336,42,1633.8,2020/6/13,3,1,0,316,韶关,广东
2337,臧子涵,male,1,76.9,adr,162,27,3588.3,2020/11/16,2,1,0,160,深圳,广东
2338,臧一诺,male,1,56.9,adr,16,2,21.8,2021/4/18,3,1,0,7,雅安,四川
2339,臧宇航,male,1,208.9,ios,144,24,309.6,2021/2/27,2,1,0,57,武汉,湖北
2340,臧昊然,male,1,229.9,ios,76,38,4404.2,2021/3/15,2,1,0,41,宿迁,江苏
2341,臧一鸣,male,1,1.9,adr,3,3,518.7,2021/4/22,1,1,2,3,昌都,西藏
2342,臧子宸,male,1,172.9,adr,336,42,163.8,2020/10/23,3,1,0,184,哈尔滨,黑龙江
2343,臧子豪,male,1,26.9,adr,12,2,413.8,2021/4/23,2,1,2,2,广州,广东
2344,臧明轩,male,1,80.9,adr,75,15,793.5,2021/4/25,3,1,6,0,连云港,江苏
2345,臧致远,male,1,61.9,adr,22,22,899.8,2021/4/8,4,2,0,17,平凉,甘肃
2346,臧俊熙,male,1,106.9,ios,32,8,375.2,2021/4/6,2,1,0,19,许昌,河南
2347,臧天佑,male,1,20.9,adr,18,2,7.8,2021/4/21,2,1,0,4,乌兰察布,内蒙古
2348,臧睿,male,1,171.9,adr,343,49,436.1,2020/9/14,2,1,0,223,汕头,广东
2349,臧子睿,male,1,63.9,adr,24,3,80.7,2021/4/17,1,1,0,8,兰州,甘肃
2350,臧宇轩,male,1,28.9,adr,52,13,2429.7,2021/4/8,2,0,0,17,南京,江苏
2351,臧致远,male,1,33.9,ios,50,10,819,2021/4/4,1,1,0,21,厦门,福建
2352,计伟,male,1,6.9,adr,0,0,0,2021/4/25,2,1,2,0,兴安盟,内蒙古
2353,计明,male,1,33.9,adr,63,9,431.1,2021/4/20,3,1,1,5,厦门,福建
2354,计军,male,1,117.9,adr,0,0,0,2021/4/25,2,1,4,0,舟山,浙江
2355,计子轩,male,1,160.9,adr,168,42,6463.8,2021/2/11,2,1,0,73,苏州,江苏
2356,计浩轩,male,1,10.9,adr,54,6,353.4,2021/3/13,2,0,0,43,西安,陕西
2357,计皓轩,male,1,125.9,ios,84,42,3187.8,2021/4/8,3,2,0,17,江门,广东
2358,计子涵,male,1,164.9,adr,204,34,4960.6,2020/10/31,3,2,0,176,信阳,河南
2359,计一诺,male,1,265.9,adr,544,68,20461.2,2020/8/12,4,1,0,256,上海,上海
2360,计宇航,male,1,27.9,adr,6,3,875.7,2021/4/19,2,0,0,6,安顺,贵州
2361,计昊然,male,1,94.9,ios,153,17,593.3,2021/4/23,4,2,4,2,神农架林区,湖北
2362,计一鸣,male,1,30.9,adr,112,14,1888.6,2021/2/19,2,1,0,65,盐城,江苏
2363,计子宸,male,1,15.9,ios,16,8,199.2,2021/4/21,3,2,1,4,恩施,湖北
2364,计子豪,male,1,3.9,ios,2,1,13.9,2021/4/23,2,1,3,2,济源,河南
2365,计明轩,male,1,66.9,adr,15,3,668.7,2021/4/18,3,1,0,7,北京,北京
2366,计致远,male,1,53.9,adr,126,18,52.2,2021/4/21,3,3,0,4,吐鲁番,新疆
2367,计俊熙,male,1,31.9,adr,30,10,1069,2021/4/9,4,2,0,16,泰安,山东
2368,计天佑,male,1,32.9,ios,18,6,665.4,2021/4/17,1,1,0,8,厦门,福建
2369,计睿,male,1,215.9,adr,162,27,1266.3,2021/1/26,1,1,0,89,铜仁,贵州
2370,计子睿,male,1,61.9,ios,42,21,795.9,2021/4/8,1,0,0,17,巴彦淖尔,内蒙古
2371,计宇轩,male,1,101.9,adr,99,33,524.7,2021/3/9,2,1,0,47,中山,广东
2372,计致远,male,1,54.9,ios,120,20,858,2021/1/19,1,0,0,96,徐州,江苏
2373,伏伟,male,1,107.9,ios,84,21,669.9,2021/2/14,2,1,0,70,北京,北京
2374,伏明,male,1,166.9,adr,384,48,2779.2,2021/1/31,2,1,0,84,梧州,广西
2375,伏军,male,1,7.9,adr,24,3,86.7,2021/4/16,1,1,0,9,武汉,湖北
2376,伏子轩,male,1,34.9,adr,24,8,127.2,2021/4/6,1,0,0,19,雅安,四川
2377,伏浩轩,male,1,3.9,adr,15,3,194.7,2021/4/15,1,1,0,10,防城港,广西
2378,伏皓轩,male,1,221.9,adr,159,53,683.7,2021/1/13,3,1,0,102,厦门,福建
2379,伏子涵,male,1,85.9,ios,32,8,511.2,2021/3/29,2,1,0,27,忻州,山西
2380,伏一诺,male,1,71.9,ios,50,10,259,2021/4/20,1,1,1,5,达州,四川
2381,伏宇航,male,1,62.9,adr,70,14,446.6,2021/3/5,1,0,0,51,天津,天津
2382,伏昊然,male,1,324.9,adr,208,26,1427.4,2020/11/1,4,1,0,175,重庆,重庆
2383,伏一鸣,male,1,339.9,ios,70,14,2812.6,2021/4/12,2,1,0,13,营口,辽宁
2384,伏子宸,male,1,24.9,adr,20,4,503.6,2021/4/21,2,1,0,4,东莞,广东
2385,伏子豪,male,1,16.9,ios,18,3,107.7,2021/4/16,2,1,0,9,盘锦,辽宁
2386,伏明轩,male,1,25.9,adr,36,9,269.1,2021/4/12,1,0,0,13,石嘴山,宁夏
2387,伏致远,male,1,64.9,adr,64,16,750.4,2021/2/21,2,0,0,63,咸宁,湖北
2388,伏俊熙,male,1,34.9,adr,42,14,2224.6,2021/3/23,3,1,0,33,西安,陕西
2389,伏天佑,male,1,52.9,adr,144,18,1060.2,2021/3/24,1,1,0,32,来宾,广西
2390,伏睿,male,1,38.9,adr,48,12,2518.8,2021/3/17,1,1,0,39,呼和浩特,内蒙古
2391,伏子睿,male,1,220.9,ios,60,15,913.5,2021/4/5,1,1,0,20,天津,天津
2392,伏宇轩,male,1,252.9,adr,154,77,6229.3,2021/1/15,2,1,0,100,庆阳,甘肃
2393,伏致远,male,1,20.9,adr,6,3,11.7,2021/4/24,2,1,5,1,秦皇岛,河北
2394,成伟,male,1,57.9,adr,8,8,1255.2,2021/4/24,1,1,5,1,深圳,广东
2395,成明,male,1,16.9,adr,2,1,72.9,2021/4/25,2,1,6,0,湘西,湖南
2396,成军,male,1,200.9,ios,265,53,2962.7,2020/8/4,1,0,0,264,毕节,贵州
2397,成子轩,male,1,40.9,ios,11,11,702.9,2021/4/16,2,1,0,9,西安,陕西
2398,成浩轩,male,1,176.9,adr,48,8,823.2,2021/3/23,2,1,0,33,榆林,陕西
2399,成皓轩,male,1,101.9,adr,56,8,255.2,2021/2/28,1,0,0,56,长治,山西
2400,成子涵,male,1,39.9,ios,30,10,969,2021/4/19,4,2,0,6,大理,云南
2401,成一诺,male,1,111.9,adr,30,30,1347,2021/4/8,2,1,0,17,济宁,山东
2402,成宇航,male,1,84.9,adr,180,20,1518,2020/12/17,2,0,0,129,兴安盟,内蒙古
2403,成昊然,male,1,30.9,ios,40,10,139,2021/3/24,3,1,0,32,广州,广东
2404,成一鸣,male,1,188.9,adr,162,54,372.6,2021/3/27,3,2,0,29,宿迁,江苏
2405,成子宸,male,1,313.9,ios,300,50,1345,2020/7/8,4,2,0,291,西宁,青海
2406,成子豪,male,1,4.9,adr,10,5,79.5,2021/4/19,1,0,0,6,福州,福建
2407,成明轩,male,1,112.9,adr,27,27,4560.3,2021/4/19,2,1,0,6,乐山,四川
2408,成致远,male,1,12.9,adr,25,5,829.5,2021/4/5,3,1,0,20,南平,福建
2409,成俊熙,male,1,87.9,adr,24,24,1773.6,2021/4/24,1,0,5,1,广州,广东
2410,成天佑,male,1,41.9,adr,72,8,47.2,2021/4/14,3,1,0,11,青岛,山东
2411,成睿,male,1,83.9,ios,65,13,115.7,2021/3/3,1,1,0,53,内江,四川
2412,成子睿,male,1,164.9,ios,99,33,3857.7,2021/4/7,3,1,0,18,新乡,河南
2413,成宇轩,male,1,59.9,adr,10,2,45.8,2021/4/21,1,1,2,4,天津,天津
2414,成致远,male,1,4.9,adr,0,0,0,2021/4/25,1,0,5,0,日喀则,西藏
2415,戴伟,male,1,310.9,adr,90,18,70.2,2021/3/17,2,1,0,39,文山,云南
2416,戴明,male,1,55.9,ios,35,7,867.3,2021/4/10,1,0,0,15,凉山,四川
2417,戴军,male,1,25.9,adr,96,12,202.8,2021/4/13,2,1,0,12,伊犁,新疆
2418,戴子轩,male,1,107.9,adr,112,28,2377.2,2021/2/21,2,1,0,63,铜川,陕西
2419,戴浩轩,male,1,187.9,ios,40,10,389,2021/4/8,3,2,0,17,西宁,青海
2420,戴皓轩,male,1,89.9,adr,288,32,3036.8,2020/7/18,3,2,0,281,呼伦贝尔,内蒙古
2421,戴子涵,male,1,72.9,adr,8,1,16.9,2021/4/25,1,0,3,0,西安,陕西
2422,戴一诺,male,1,113.9,adr,68,34,2954.6,2021/3/2,2,1,0,54,茂名,广东
2423,戴宇航,male,1,24.9,adr,35,7,174.3,2021/4/21,1,1,0,4,北京,北京
2424,戴昊然,male,1,52.9,adr,66,11,834.9,2021/3/14,2,1,0,42,吉安,江西
2425,戴一鸣,male,1,161.9,adr,112,16,2302.4,2021/3/26,4,3,0,30,阿里,西藏
2426,戴子宸,male,1,161.9,adr,13,13,167.7,2021/4/15,1,1,0,10,辽阳,辽宁
2427,戴子豪,male,1,20.9,adr,28,4,247.6,2021/3/31,1,0,0,25,资阳,四川
2428,戴明轩,male,1,26.9,adr,18,9,539.1,2021/4/15,2,1,0,10,德宏,云南
2429,戴致远,male,1,164.9,adr,144,16,574.4,2021/3/5,4,2,0,51,汕头,广东
2430,戴俊熙,male,1,10.9,ios,18,3,269.7,2021/4/12,1,0,0,13,宜昌,湖北
2431,戴天佑,male,1,32.9,adr,40,5,39.5,2021/3/20,2,1,0,36,兴安盟,内蒙古
2432,戴睿,male,1,78.9,ios,0,0,0,2021/4/25,3,1,5,0,咸阳,陕西
2433,戴子睿,male,1,106.9,adr,234,26,1245.4,2021/1/20,2,1,0,95,阜阳,安徽
2434,戴宇轩,male,1,30.9,adr,14,14,306.6,2021/4/22,2,2,3,3,广安,四川
2435,戴致远,male,1,118.9,adr,30,15,1588.5,2021/3/26,3,2,0,30,南通,江苏
2436,谈伟,male,1,22.9,ios,15,3,89.7,2021/4/10,2,1,0,15,厦门,福建
2437,谈明,male,1,102.9,adr,80,16,1038.4,2021/2/27,3,1,0,57,商洛,陕西
2438,谈军,male,1,56.9,adr,56,14,194.6,2021/3/8,1,1,0,48,运城,山西
2439,谈子轩,male,1,147.9,ios,196,28,1565.2,2021/2/15,2,0,0,69,芜湖,安徽
2440,谈浩轩,male,1,15.9,adr,40,5,224.5,2021/3/29,3,2,0,27,通辽,内蒙古
2441,谈皓轩,male,1,66.9,adr,20,4,95.6,2021/4/25,2,1,3,0,苏州,江苏
2442,谈子涵,male,1,96.9,adr,138,23,2757.7,2021/1/17,2,1,0,98,忻州,山西
2443,谈一诺,male,1,91.9,adr,0,0,0,2021/4/25,4,2,3,0,保山,云南
2444,谈宇航,male,1,50.9,adr,2,2,97.8,2021/4/25,2,1,1,0,临沧,云南
2445,谈昊然,male,1,235.9,adr,228,57,6150.3,2021/4/9,2,1,0,16,莆田,福建
2446,谈一鸣,male,1,277.9,adr,511,73,4299.7,2020/6/19,3,1,0,310,昆明,云南
2447,谈子宸,male,1,72.9,adr,28,4,279.6,2021/4/11,2,1,0,14,海北,青海
2448,谈子豪,male,1,25.9,adr,10,5,24.5,2021/4/16,4,2,0,9,张家界,湖南
2449,谈明轩,male,1,86.9,adr,156,26,2259.4,2020/12/29,1,0,0,117,鹤岗,黑龙江
2450,谈致远,male,1,167.9,adr,12,3,266.7,2021/4/19,2,1,0,6,天津,天津
2451,谈俊熙,male,1,214.9,adr,576,72,3016.8,2020/8/7,2,1,0,261,湘潭,湖南
2452,谈天佑,male,1,11.9,adr,49,7,111.3,2021/4/16,1,1,0,9,梅州,广东
2453,谈睿,male,1,18.9,adr,45,9,332.1,2021/3/30,2,1,0,26,镇江,江苏
2454,谈子睿,male,1,131.9,ios,46,23,1837.7,2021/4/18,1,1,0,7,长治,山西
2455,谈宇轩,male,1,25.9,adr,0,0,0,2021/4/25,1,0,5,0,濮阳,河南
2456,谈致远,male,1,31.9,adr,126,14,110.6,2021/2/1,4,1,0,83,临汾,山西
2457,宋伟,male,1,10.9,ios,12,2,21.8,2021/4/17,5,2,0,8,包头,内蒙古
2458,宋明,male,1,16.9,adr,42,6,65.4,2021/4/21,3,1,0,4,武汉,湖北
2459,宋军,male,1,70.9,adr,156,26,1895.4,2020/12/29,2,1,0,117,上海,上海
2460,宋子轩,male,1,36.9,adr,90,15,763.5,2021/1/30,3,3,0,85,香港,香港
2461,宋浩轩,male,1,68.9,adr,0,0,0,2021/4/25,2,1,6,0,青岛,山东
2462,宋皓轩,male,1,104.9,adr,120,20,1558,2021/2/14,1,1,0,70,黄石,湖北
2463,宋子涵,male,1,99.9,adr,138,23,4206.7,2021/4/16,2,1,0,9,仙桃,湖北
2464,宋一诺,male,1,28.9,adr,8,2,71.8,2021/4/20,2,2,0,5,遂宁,四川
2465,宋宇航,male,1,38.9,ios,70,14,740.6,2021/4/19,3,1,0,6,巴音郭楞,新疆
2466,宋昊然,male,1,61.9,adr,40,5,314.5,2021/4/25,2,1,2,0,六盘水,贵州
2467,宋一鸣,male,1,358.9,ios,560,70,5103,2020/9/19,1,0,0,218,西安,陕西
2468,宋子宸,male,1,28.9,adr,48,12,2146.8,2021/4/13,2,1,0,12,鄂州,湖北
2469,宋子豪,male,1,104.9,ios,21,21,2097.9,2021/4/11,3,2,0,14,南阳,河南
2470,宋明轩,male,1,91.9,ios,156,26,6237.4,2020/12/6,3,1,0,140,马鞍山,安徽
2471,宋致远,male,1,5.9,ios,10,5,509.5,2021/4/15,2,1,0,10,十堰,湖北
2472,宋俊熙,male,1,3.9,ios,10,2,101.8,2021/4/18,3,1,0,7,武汉,湖北
2473,宋天佑,male,1,157.9,ios,54,9,395.1,2021/3/13,3,2,0,43,白城,吉林
2474,宋睿,male,1,3.9,ios,15,3,248.7,2021/4/17,1,0,0,8,淮南,安徽
2475,宋子睿,male,1,35.9,ios,96,12,1558.8,2021/2/8,1,1,0,76,镇江,江苏
2476,宋宇轩,male,1,41.9,ios,30,6,1307.4,2021/4/24,3,1,1,1,亳州,安徽
